"location_id","region","locationPeriod_id","admin_level"
"8274","CT-World::AFR::SEN::Louga::Kebemer::DarouMousti","10746","admin3"
"8275","CT-World::AFR::MDG::MG-F::AmoroniMania::Manandriana","2485","admin3"
"8276","CT-World::EMR::AFG::AF-HEL::Sangin","4657","admin2"
"8277","CT-World::AFR::ETH::ET-AF::AfarZone4::Yalo","888","admin3"
"8279","CT-World::AFR::MLI::ML-7::Ansongo::Tessit","7366","admin3"
"828","CT-World::AFR::COD::Kinshasa::Binza-Ozone","3029","admin2"
"8280","CT-World::AFR::MLI::ML-7::Ansongo::Tessit::Tessit","4199","admin4"
"8281","CT-World::AFR::ZMB::ZM-04::Kawambwa","3139","admin2"
"8282","CT-World::EMR::SDN::South Darfur::Buram","8460","admin2"
"8283","CT-World::AFR::BDI::BI-NG::Nyamurenza::Martyazo","9024","admin3"
"8284","CT-World::AFR::CIV::CI-01::Grand-Lahou","704","admin2"
"8285","CT-World::AFR::MLI::ML-4::Bla::Bla::Kemeni","3442","admin4"
"8287","CT-World::AFR::ETH::ET-AM::DebubWollo::Wegde","8210","admin3"
"829","CT-World::AFR::NGA::Abia","12208","admin1"
"829","CT-World::AFR::NGA::Abia","1363","admin1"
"8290","CT-World::AFR::COD::Katanga::Dilala","6975","admin2"
"8291","CT-World::AFR::BDI::BI-GI::Makebuko::Mwanzari","2765","admin3"
"8293","CT-World::AFR::BDI::BI-RY::Gisuru::Kavumwe","307","admin3"
"8295","CT-World::AFR::CMR::Adamaoua::Vina::NgaoundereII","1884","admin3"
"8296","CT-World::AFR::ETH::ET-OR::Bale::Goro","5171","admin3"
"8297","CT-World::EMR::AFG::AF-GHA::KhwajaUmari","9361","admin2"
"8298","CT-World::AFR::BDI::BI-KR::Gihogazi::Kivoga","3682","admin3"
"83","CT-World::AFR::BDI::BI-NG::Ruhororo::Nyakibingo","8025","admin3"
"830","CT-World::AFR::MLI::ML-4::San::San","7118","admin3"
"8301","CT-World::AFR::ETH::ET-BE::Asosa::Bilidigilu","6402","admin3"
"8302","CT-World::AFR::COD::Bandundu::Yumbi","8154","admin2"
"8303","CT-World::AFR::GHA::GH-BA::NkoranzaSouth","852","admin2"
"8304","CT-World::AFR::GHA::GH-BA::Asutifi","6353","admin2"
"8305","CT-World::AFR::BDI::BI-GI::Gitega::Rukoba","1927","admin3"
"8306","CT-World::AFR::COD::Katanga::Kasenga::Kashobwe","2364","admin3"
"8308","CT-World::AFR::COD::Bandundu::Kajiji","1252","admin2"
"8309","CT-World::AFR::BDI::BI-NG::Mwumba::Rukurazo","9716","admin3"
"831","CT-World::AFR::MLI::ML-4::San::San::Niasso","1753","admin4"
"8311","CT-World::AFR::SSD::SS-JG::Uror","2547","admin2"
"8312","CT-World::AFR::COD::Equateur::Karawa","3018","admin2"
"8314","CT-World::AFR::BDI::BI-KI::KirundoDistrict","459","admin2"
"8315","CT-World::AFR::CMR::Littoral::Sanaga-Maritime::EdeaII","2538","admin3"
"8316","CT-World::AFR::BDI::BI-KI::Vumbi::Nyakibanda","6039","admin3"
"8317","CT-World::AFR::MLI::ML-7::Ansongo::Ansongo::Bourra","1437","admin4"
"8318","CT-World::AFR::MLI::ML-4::Segou::Segou::Massala","11113","admin4"
"8319","CT-World::AFR::ETH::ET-OR::NorthShewa::GerarJarso","8136","admin3"
"832","CT-World::EMR::YEM::Adan","7477","admin1"
"8320","CT-World::EMR::PAK::Gilgit-Baltistan::Astore","1956","admin2"
"8321","CT-World::EMR::AFG::AF-ZAB::Daychopan","5893","admin2"
"8323","CT-World::AFR::ETH::ET-SO::Liben::MoyaleSomali","6794","admin3"
"8324","CT-World::AFR::BDI::BI-NG::Gashikanwa::Sigi","2782","admin3"
"8326","CT-World::AFR::COD::Bandundu::Masi-Manimba","809","admin2"
"8327","CT-World::EMR::YEM::Sanaa::BaniDhabyan","10138","admin2"
"8328","CT-World::AFR::COD::Kasai Oriental::Minga","11380","admin2"
"8329","CT-World::AFR::UGA::Kitgum::Lamwo::Paloga","1999","admin3"
"833","CT-World::AFR::BDI::BI-KY::Butaganzwa1::Bumba","5801","admin3"
"8330","CT-World::AFR::BDI::BI-RY::Kinyinya::Musumba","5703","admin3"
"8331","CT-World::AFR::BDI::BI-GI::Nyanrusange::Nyamutobo","3251","admin3"
"8332","CT-World::AFR::BDI::BI-KY::Muruta::Kavoga","3807","admin3"
"8333","CT-World::AFR::BDI::BI-KI::Vumbi::Kabirizi","9415","admin3"
"8334","CT-World::AFR::MLI::ML-5::Douentza::Douentza::Kerena","7291","admin4"
"8335","CT-World::AFR::BDI::BI-KY::Kayanza::Gihororo","10878","admin3"
"8336","CT-World::AFR::MLI::ML-6::Gourma-Rharous::Gossi","132","admin3"
"8337","CT-World::AFR::MLI::ML-6::Gourma-Rharous::Gossi::Gossi","5752","admin4"
"8338","CT-World::AFR::AGO::Luanda::Samba","1151","admin2"
"8339","CT-World::AFR::NER::NE-6::Tera::Dargol","11140","admin3"
"834","CT-World::AFR::ETH::ET-AM::SemenGondar","11018","admin2"
"8341","CT-World::AFR::UGA::Kitgum::Lamwo::PadibeEast","9243","admin3"
"8342","CT-World::EMR::AFG::AF-SAM::RuyiDuAb","10160","admin2"
"8343","CT-World::AFR::ETH::ET-SN::Konta::Konta","10172","admin3"
"8344","CT-World::AFR::SLE::SL-E","2577","admin1"
"8345","CT-World::AFR::MLI::ML-5::Djenne::Taga::Femaye","49","admin4"
"8346","CT-World::AFR::BDI::BI-GI::Gishubi::Mugaruro","3623","admin3"
"8347","CT-World::AFR::BDI::BI-KY::Kabarore::Songore","1679","admin3"
"8348","CT-World::EUR::IRL","8200","admin0"
"8349","CT-World::AFR::BDI::BI-NG::Marangara::Gikomero","6861","admin3"
"835","CT-World::AFR::ETH::ET-AM::SemenGondar::Metema","7407","admin3"
"8351","CT-World::AFR::BDI::BI-GI::Giheta::Mitimire","8036","admin3"
"8353","CT-World::AFR::MLI::ML-1::Kayes::Diadioumbera","3374","admin3"
"8354","CT-World::AFR::MLI::ML-1::Kayes::Diadioumbera::SeroDiamanou","95","admin4"
"8356","CT-World::AFR::GHA::GH-CP::Komenda-Edina-Eguafo-Abirem","5603","admin2"
"8358","CT-World::AFR::BDI::BI-KI::Ntega::Mwendo","2548","admin3"
"8359","CT-World::EMR::YEM::YE-HU::JabalRas","3922","admin2"
"836","CT-World::AFR::BDI::BI-RT::Rutana::Kinganda","6980","admin3"
"8360","CT-World::AFR::BEN::BJ-CO::Savalou","5445","admin2"
"8361","CT-World::EUR::ISL","11087","admin0"
"8362","CT-World::AFR::COD::Katanga::Kongolo","2608","admin2"
"8363","CT-World::AFR::MLI::ML-1::Yelimane::Yelimane-Central::Toya","8538","admin4"
"8364","CT-World::AFR::BDI::BI-RT::Musongati::Yove","3504","admin3"
"8366","CT-World::AFR::COD::Kasai Oriental::Tshilundu","4216","admin2"
"8367","CT-World::AFR::MLI::ML-5::Bankass::Baye","10128","admin3"
"8368","CT-World::AFR::MLI::ML-5::Bankass::Baye::Baye-Ban","1703","admin4"
"837","CT-World::SEAR::BGD::BD-E","13913","admin1"
"8370","CT-World::AFR::BDI::BI-NG::Ruhororo::Gitamo","4393","admin3"
"8371","CT-World::AFR::ETH::ET-AM::MisraqGojjam::Senan","4799","admin3"
"8372","CT-World::SEAR::BGD::BD-C::Manikganj","13701","admin2"
"8373","CT-World::SEAR::BGD::BD-C::Manikganj::SINGAIR","13823","admin3"
"8374","CT-World::AFR::GHA::GH-AA::LaDade-Kotopon","1817","admin2"
"8375","CT-World::AFR::MLI::ML-3::Kadiolo::Kadiolo::Kadiolo","692","admin4"
"8376","CT-World::AFR::UGA::Kitgum::Chua::KitigumMatidi","4681","admin3"
"8378","CT-World::AFR::BDI::BI-RY::Butezi::Gashurushuru","9144","admin3"
"8379","CT-World::AFR::ETH::ET-SN::DebubOmo::Gnangatom","2994","admin3"
"838","CT-World::SEAR::BGD::BD-E::BD-45","13917","admin2"
"8380","CT-World::AFR::ETH::ET-SN::Gurage::Endiguagn","1777","admin3"
"8383","CT-World::AFR::BDI::BI-CA::Gisagara::Gitanga","3027","admin3"
"8384","CT-World::AFR::BDI::BI-KI::Gitobe::Ngoma","7979","admin3"
"8385","CT-World::AFR::BDI::BI-GI::Gitega::Mugoboka","11031","admin3"
"8386","CT-World::AFR::MLI::ML-3::Sikasso::Kignan::Kourouma","1029","admin4"
"8387","CT-World::AFR::SEN::Thies::Thies::Pout","372","admin3"
"8388","CT-World::EMR::YEM::Al Bayda::Mukayras","7378","admin2"
"8389","CT-World::AFR::MLI::ML-3::Sikasso::Niena::Zaniena","3761","admin4"
"839","CT-World::SEAR::BGD::BD-E::BD-45::SHIBGANJ","13983","admin3"
"8390","CT-World::AFR::BDI::BI-KY::Butaganzwa1::Nyarurama","5204","admin3"
"8392","CT-World::AFR::MRT::MR-07::Aoujeft","4854","admin2"
"8393","CT-World::AFR::BDI::BI-NG::Nyamurenza::Rurama","5176","admin3"
"8394","CT-World::EMR::IRQ::IQ-BA::Basrah","8939","admin2"
"8396","CT-World::AFR::ZMB::ZM-02::KapiriMposhi","9015","admin2"
"8399","CT-World::AFR::MLI::ML-4::Baraoueli","5766","admin2"
"84","CT-World::EMR::YEM::Marib","3625","admin1"
"840","CT-World::EMR::SOM::SO-BN::HamarWeyne","4906","admin2"
"8400","CT-World::AFR::AGO::Luanda::Maianga","6701","admin2"
"8401","CT-World::AFR::ETH::ET-AM::NorthShewa::Antsokiya","2026","admin3"
"8402","CT-World::AFR::BDI::BI-NG::Ngozi::Gacekeri","412","admin3"
"8403","CT-World::AFR::BDI::BI-KY::Gatara::Gitwenge","11142","admin3"
"8404","CT-World::AFR::AGO::Namibe::Namibe","3355","admin2"
"8405","CT-World::AFR::COD::Bandundu::Mosango","9710","admin2"
"8407","CT-World::AFR::BFA::BF-BLD::Koudougou","3347","admin2"
"8408","CT-World::AFR::CIV::CI-16::Adzope::Akoupe","8760","admin3"
"8409","CT-World::AFR::BDI::BI-NG::Tangara::Musenyi","3686","admin3"
"841","CT-World::AFR::MDG::MG-A::Atsinanana","355","admin2"
"8410","CT-World::AFR::MLI::ML-1::Kayes::Same::Somankidy","7705","admin4"
"8411","CT-World::AFR::MLI::ML-4::Macina::Kolongotomo::KokryCentre","5427","admin4"
"8412","CT-World::AFR::BDI::BI-MU::Bukeye::Shumba","2689","admin3"
"8413","CT-World::EMR::AFG::AF-BDS::Kishim","100","admin2"
"8415","CT-World::AFR::ETH::ET-OR::MisraqShewa::Bora","9603","admin3"
"8416","CT-World::AFR::ETH::ET-SN::Amaro::Amaro","4104","admin3"
"8417","CT-World::EMR::AFG::AF-BGL::Dahana-I-Ghuri","10135","admin2"
"8418","CT-World::EMR::SDN::Jonglei::Diror","2997","admin2"
"842","CT-World::AFR::MDG::MG-A::Atsinanana::ToamasinaUrban","5753","admin3"
"8420","CT-World::AFR::BDI::BI-MW::KibumbuDistrict","5237","admin2"
"8421","CT-World::EMR::SDN::Northern::Merawi","729","admin2"
"8422","CT-World::EMR::AFG::AF-NAN::BatiKot","8784","admin2"
"8423","CT-World::AFR::ETH::ET-SN::Gurage::Mareko","9290","admin3"
"8424","CT-World::AFR::CMR::Littoral::Moungo::NkongsambaIII","4364","admin3"
"8426","CT-World::EMR::YEM::YE-IB::AnNadirah","9779","admin2"
"8427","CT-World::AFR::LBR::LR-GB::District3::LACHospital","5654","admin3"
"8428","CT-World::AFR::MLI::ML-4::Bla::Touna","8314","admin3"
"8429","CT-World::AFR::MLI::ML-4::Bla::Touna::Touna","8468","admin4"
"8430","CT-World::AFR::BDI::BI-RT::Musongati::Kamaramagambo","11348","admin3"
"8431","CT-World::AFR::BDI::BI-RT::Rutana::Kayove","5815","admin3"
"8432","CT-World::AFR::GHA::GH-NP::ZabzuguTatale","10036","admin2"
"8433","CT-World::EMR::AFG::AF-KDZ::DashteArchi","7939","admin2"
"8434","CT-World::EMR::PAK::PK-PB::Rawalpindi::Rawalpindi","1444","admin3"
"8435","CT-World::AFR::ETH::ET-SN::Wolayita::DamotPulasa","7299","admin3"
"8436","CT-World::EMR::AFG::AF-NAN::Jalalabad","2573","admin2"
"8438","CT-World::AFR::UGA::Kitgum::Lamwo::PadibeWest","10520","admin3"
"8439","CT-World::AFR::GHA::GH-UE::GaruTempane","1454","admin2"
"844","CT-World::AFR::ETH::ET-OR::Jimma","6695","admin2"
"8440","CT-World::AFR::CMR::North-West::Ngo-Ketunjia","12984","admin2"
"8441","CT-World::AFR::CMR::North-West::Ngo-Ketunjia::Babessi","2812","admin3"
"8442","CT-World::AFR::ETH::ET-OR::Borena::Dillo","3229","admin3"
"8446","CT-World::EMR::YEM::Abyan::Mudiyah","4732","admin2"
"8447","CT-World::EMR::YEM::Abyan::AlMahfad","801","admin2"
"8448","CT-World::AFR::BDI::BI-MW::Nyabihanga::Iteka","7614","admin3"
"8449","CT-World::AFR::BDI::BI-KI::Vumbi::Burarana","7007","admin3"
"845","CT-World::AFR::ETH::ET-OR::Jimma::Chora","4589","admin3"
"8450","CT-World::SEAR::BGD::BD-E::BD-54::TANORE","13989","admin3"
"8453","CT-World::EMR::YEM::Taiz::Sama","6703","admin2"
"8454","CT-World::AFR::BDI::BI-GI::Mutaho::Kidasha","358","admin3"
"8458","CT-World::AFR::COD::Kasai Oriental::Lusambo","1590","admin2"
"846","CT-World::EMR::SOM::SO-AW::Zeylac","1983","admin2"
"8460","CT-World::AFR::CMR::Adamaoua::Vina::NgaoundereI","160","admin3"
"8461","CT-World::AFR::MLI::ML-5::Djenne::Sofara::Madiama","3132","admin4"
"8464","CT-World::AFR::MLI::ML-5::Bandiagara::Bandiagara::Bandiagara","9704","admin4"
"8465","CT-World::AFR::BDI::BI-RY::Gisuru::Bunyambo","10898","admin3"
"8466","CT-World::AFR::MLI::ML-3::Bougouni::Bougouni::Kola","1054","admin4"
"8467","CT-World::AFR::GIN::GN-L::Koubia","11398","admin2"
"8468","CT-World::AFR::BDI::BI-MY::Gashoho::Bonero","805","admin3"
"8469","CT-World::AFR::BDI::BI-GI::Gitega::Bwoga","9005","admin3"
"8471","CT-World::EMR::AFG::AF-KAN::Khakrez","4600","admin2"
"8472","CT-World::WPR::PCN","2103","admin0"
"8473","CT-World::AFR::BDI::BI-RT::Giharo::Gitanga","3946","admin3"
"8474","CT-World::AFR::MLI::ML-4::Bla::Diaramana::Samabogo","5066","admin4"
"8475","CT-World::AFR::MLI::ML-5::Koro::Dioungani::Dioungani","3212","admin4"
"8476","CT-World::AFR::BDI::BI-MY::Muyinga::Kivoga","5268","admin3"
"8478","CT-World::AFR::ETH::ET-SN::Alaba","5917","admin2"
"8479","CT-World::EMR::SOM::SO-BN::KaranMCH","11068","admin2"
"8480","CT-World::EMR::YEM::Al Jawf::AlHazm","7607","admin2"
"8481","CT-World::AFR::BDI::BI-CA::Mishiha::Rutsindu","3060","admin3"
"8483","CT-World::AFR::NGA::Kaduna","7863","admin1"
"8488","CT-World::EMR::SDN::SD-KA::Hamashkorieb::HamashkoriebShamal","571","admin3"
"8489","CT-World::AFR::BDI::BI-NG::Ruhororo::Ntiba","737","admin3"
"8490","CT-World::AFR::MOZ::Zambezia::Gile","2059","admin2"
"8492","CT-World::AFR::MLI::ML-3::Yanfolila::Kangare::Tagandougou","5035","admin4"
"8495","CT-World::AFR::TGO::Kara::Assoli","10863","admin2"
"8496","CT-World::EMR::YEM::Abyan::Khanfir","6196","admin2"
"8497","CT-World::AFR::CMR::Adamaoua::Djerem::Tibati","11388","admin3"
"8499","CT-World::AFR::CMR::Far North::Mayo-Danay::Guere","6865","admin3"
"85","CT-World::EMR::YEM::Marib::Harib","7259","admin2"
"8500","CT-World::AFR::BEN::BJ-OU::Avrankou","6432","admin2"
"8501","CT-World::AFR::COD::Katanga::Kapolobwe","6689","admin2"
"8502","CT-World::AFR::BDI::BI-KR::Gitaramuka::Kibumbwe","1646","admin3"
"8503","CT-World::AFR::CIV::CI-01::Abidjan::Songon","9749","admin3"
"8504","CT-World::EMR::SOM::SO-BN::Hayat2","7411","admin2"
"8506","CT-World::AFR::TCD::Hadjer Lamis","13232","admin1"
"8509","CT-World::AFR::MDG::MG-U::Menabe::Manja","8250","admin3"
"8510","CT-World::AFR::CMR::Centre::Mfoundi::Yaounde6::Biyem-Assi","6941","admin4"
"8511","CT-World::AFR::BDI::BI-CA::Gisagara::Muganza","371","admin3"
"8512","CT-World::AFR::BDI::BI-RT::Musongati::Nyangazi","7204","admin3"
"8513","CT-World::AFR::ETH::ET-OR::Arsi::Tena","7953","admin3"
"8514","CT-World::AFR::ETH::ET-OR::Guji::SebaBoru","7468","admin3"
"8515","CT-World::EMR::PAK::PK-PB::Sheikhupura","7456","admin2"
"8516","CT-World::AFR::ZWE::ZW-HA::Harare::Chitungwiza","2720","admin3"
"8517","CT-World::EMR::PAK::Gilgit-Baltistan::Diamir","9664","admin2"
"8518","CT-World::AFR::CMR::West::Menoua::Dschang","8486","admin3"
"8519","CT-World::AFR::MLI::ML-2::Kangaba::Kangaba::Nouga","10429","admin4"
"852","CT-World::SEAR::BGD::BD-B::BD-16","13581","admin2"
"8520","CT-World::AFR::GHA::GH-UE::Builsa","605","admin2"
"8522","CT-World::AFR::BDI::BI-RY::Bweru::Gashawe","4976","admin3"
"8523","CT-World::SEAR::BGD::BD-B::BD-01::ALIKADAM","13587","admin3"
"8527","CT-World::AFR::BDI::BI-MY::Muyinga::Murama","4079","admin3"
"8529","CT-World::AFR::BDI::BI-GI::Itaba::Kagoma","6225","admin3"
"853","CT-World::SEAR::BGD::BD-B::BD-16::FENISADAR","13625","admin3"
"8530","CT-World::AFR::GHA::GH-CP::Abura","3828","admin2"
"8531","CT-World::AFR::MDG::MG-U::Atsimo-Andrefana::Beroroha","3281","admin3"
"8532","CT-World::EMR::IRQ::Dihok::Zakho","9612","admin2"
"8533","CT-World::AFR::BDI::BI-NG::Gashikanwa::Cihonda","579","admin3"
"8534","CT-World::AFR::COD::Nord-Kivu::Alimbongo","3788","admin2"
"8535","CT-World::AFR::BDI::BI-NG::Mwumba::Cahi","272","admin3"
"8536","CT-World::AFR::BDI::BI-NG::Mwumba::Kabataha","10816","admin3"
"8537","CT-World::AFR::MLI::ML-4::San::Dieli::Dieli","5549","admin4"
"8538","CT-World::AFR::COD::Equateur::Bongandanga","5976","admin2"
"8539","CT-World::AFR::COD::Nord-Kivu::Kyondo","3743","admin2"
"8540","CT-World::EMR::YEM::Dhamar::AlManar","3974","admin2"
"8541","CT-World::AFR::MLI::ML-2::Kati::Kati::Diago","3920","admin4"
"8542","CT-World::AFR::COD::Katanga::Kapanga","5174","admin2"
"8543","CT-World::AFR::MLI::ML-3::Sikasso::Sikasso::Natien","5420","admin4"
"8544","CT-World::EUR::DNK","11304","admin0"
"8546","CT-World::AFR::ETH::ET-OR::Ilubabor::Becho","5867","admin3"
"8547","CT-World::EMR::PAK::Khyber Pakhtunkhwa::TorGhar","6331","admin2"
"8549","CT-World::AFR::CIV::CI-02::Issia","9083","admin2"
"8550","CT-World::EMR::YEM::Al Jawf::AlMatammah","5787","admin2"
"8551","CT-World::AFR::MLI::ML-7::Bourem::Bamba","6382","admin3"
"8552","CT-World::AFR::MLI::ML-7::Bourem::Bamba::Bamba-Bou","10309","admin4"
"8553","CT-World::SEAR::NPL::Chitwan","1967","admin1"
"8556","CT-World::AFR::BDI::BI-KI::Vumbi::Nyamivuma","1558","admin3"
"8557","CT-World::AFR::BDI::BI-NG::Kiremba::Ruvumu","7848","admin3"
"8558","CT-World::AFR::COD::Orientale::Adia","3148","admin2"
"8559","CT-World::AFR::NGA::Kano::Minjibir","12121","admin2"
"8560","CT-World::AFR::NER::NE-7::Magaria","1527","admin2"
"8561","CT-World::AFR::BDI::BI-RT::Musongati::Mabawe","2400","admin3"
"8562","CT-World::AFR::BDI::BI-NG::Gashikanwa::Kabamba","9047","admin3"
"8563","CT-World::AFR::ETH::ET-OR::Arsi::Dodota","5348","admin3"
"8564","CT-World::EMR::YEM::YE-IB::Hubaysh","2791","admin2"
"8565","CT-World::AFR::MRT::MR-09::Tichitt","7743","admin2"
"8566","CT-World::AFR::MDG::MG-A::Alaotra-Mangoro::Moramanga","2348","admin3"
"8567","CT-World::AFR::ETH::ET-OR::MirabShewa::Dendi","1224","admin3"
"8568","CT-World::AFR::GHA::GH-EP::UpperManya","2195","admin2"
"8569","CT-World::AFR::BDI::BI-GI::Makebuko::Mwumba","9874","admin3"
"8571","CT-World::AFR::BDI::BI-MY::Mwakiro::Musenga","2187","admin3"
"8572","CT-World::AFR::GIN::GN-L::Lelouma","2736","admin2"
"8578","CT-World::EMR::SOM::SO-BN::AbdiAzis","2785","admin2"
"8579","CT-World::AFR::BDI::BI-NG::Mwumba::Karungura","8484","admin3"
"858","CT-World::AFR::GHA::GH-AA::Okaikoi","5274","admin2"
"8580","CT-World::AFR::CIV::CI-01::Abidjan::Bonoua","5385","admin3"
"8581","CT-World::AFR::MLI::ML-1::Nioro::Nioro::NioroCommune","9017","admin4"
"8583","CT-World::AFR::MDG::MG-A::Analanjirofo::FenoarivoAtsinanana","518","admin3"
"8584","CT-World::AFR::CIV::CI-01::Abidjan::Abidjan-Ville::Marcory","3536","admin4"
"8586","CT-World::AFR::COD::Orientale::Yalimbongo","790","admin2"
"8587","CT-World::EMR::AFG::AF-NIM::Chakhansur","10948","admin2"
"8588","CT-World::AFR::CMR::Centre::Mefou-et-Afamba::Afanloum","7494","admin3"
"8589","CT-World::EMR::AFG::AF-FYB::Kohistan","9790","admin2"
"859","CT-World::AFR::COD::Kasai Oriental::PaniaMutombo","2961","admin2"
"8590","CT-World::SEAR::IDN","1827","admin0"
"8591","CT-World::AFR::TGO::Centrale::Tchamba","6315","admin2"
"8592","CT-World::AFR::BDI::BI-MW::Ndava::Gatsinga","7220","admin3"
"8593","CT-World::AFR::SEN::Ziguinchor::Oussouye","8678","admin2"
"8594","CT-World::EMR::AFG::AF-GHO::LalWaSarjangal","11341","admin2"
"8597","CT-World::AFR::BDI::BI-RY::Butezi::Rutegama","9103","admin3"
"8598","CT-World::AFR::AGO::Huila::Kuvango","5635","admin2"
"86","CT-World::AFR::COD::Equateur","14272","admin1"
"86","CT-World::AFR::COD::Equateur","1536","admin1"
"860","CT-World::AFR::ETH::ET-SN::Sidama::Wonosho","2679","admin3"
"8600","CT-World::AFR::MLI::ML-5::Youwarou::Youvarou","2744","admin3"
"8601","CT-World::AFR::CMR::Centre::Lekie::Lobo","6891","admin3"
"8602","CT-World::AFR::CMR::North::Benoue::Pitoa","9245","admin3"
"8603","CT-World::AFR::CMR::West::Menoua::Penka-Michel","9474","admin3"
"8604","CT-World::AFR::BDI::BI-MY::Gashoho::Kobero","451","admin3"
"8605","CT-World::AFR::MLI::ML-3::Sikasso::Sikasso::Kafoziela","3878","admin4"
"8607","CT-World::EMR::SDN::Red Sea::Tokar","6193","admin2"
"8608","CT-World::AFR::AGO::Cuanza Norte::Ambaca","5291","admin2"
"8609","CT-World::AFR::BDI::BI-GI::Bukirasazi::Nyambuye","3627","admin3"
"861","CT-World::AFR::BDI::BI-CA::Cankuzo","8583","admin2"
"8613","CT-World::AFR::BEN::BJ-AK::Tanguieta","496","admin2"
"8614","CT-World::AFR::BDI::BI-KI::Kirundo::Cumva","333","admin3"
"8615","CT-World::AFR::AGO::Huambo::Tchicala-Tcholoanga","2733","admin2"
"8616","CT-World::AFR::BDI::BI-MU::Mbuye::Janga","3618","admin3"
"8617","CT-World::AFR::BDI::BI-KY::Rango::Nyabitwe","11407","admin3"
"8618","CT-World::AFR::BDI::BI-CA::Mishiha::Mugera","1157","admin3"
"8619","CT-World::AFR::CMR::Far North::Mayo-Sava::Tokombere","2666","admin3"
"862","CT-World::AFR::BDI::BI-CA::Cankuzo::Muyaga","3316","admin3"
"8621","CT-World::EMR::SOM::SO-GA::Cadaado","3491","admin2"
"8623","CT-World::EMR::SOM::SO-SH::Sablale","5282","admin2"
"8624","CT-World::AFR::SLE::SL-E::Kailahun","5928","admin2"
"8625","CT-World::AFR::NGA::Zamfara","3831","admin1"
"8626","CT-World::EMR::YEM::YE-HU::AlKhawkhah","10344","admin2"
"8627","CT-World::AFR::ETH::ET-SN::GamoGofa::Bonke","1687","admin3"
"8629","CT-World::AFR::ETH::ET-GA::Agnuak::Gog","6257","admin3"
"8634","CT-World::EMR::AFG::AF-NAN::Rodat","8193","admin2"
"8635","CT-World::AFR::CMR::Centre::Mbam-et-Kim::Ntui","4788","admin3"
"8637","CT-World::AFR::BDI::BI-MU::Rutegama::Murinzi","5913","admin3"
"8638","CT-World::AFR::MLI::ML-6::Goundam::Farach::Essakane","3085","admin4"
"8639","CT-World::AFR::NGA::Gombe","2589","admin1"
"864","CT-World::AFR::BFA::BF-YAT::Ouahigouya","7490","admin2"
"8640","CT-World::AFR::ETH::ET-OR::Arsi::Aseko","7462","admin3"
"8643","CT-World::AFR::BDI::BI-CA::Kigamba::Kivumu","7968","admin3"
"8644","CT-World::AFR::BDI::BI-CA::Mishiha::Busumanyi","2141","admin3"
"8645","CT-World::AFR::BDI::BI-KI::Bwambarangwe::Budahunga","4763","admin3"
"8647","CT-World::AFR::SEN::Kolda::Sedhiou::Tanaff","8664","admin3"
"8648","CT-World::AFR::ZWE::ZW-MI::Zvishavane","5238","admin2"
"8650","CT-World::AFR::ETH::ET-TI::Misraqawi::AtsbiWenberta","68","admin3"
"8652","CT-World::AFR::MLI::ML-2::Dioila::Fana::Kerela","72","admin4"
"8653","CT-World::EMR::AFG::AF-GHO::Saghar","5436","admin2"
"8655","CT-World::AFR::GHA::GH-EP::Akyemansa","3617","admin2"
"8657","CT-World::AFR::GIN::GN-D::Coyah","9661","admin2"
"8660","CT-World::AFR::COD::Equateur::Mompono","10875","admin2"
"8661","CT-World::AFR::ETH::ET-SO::Nogob::Fik","880","admin3"
"8662","CT-World::AFR::BDI::BI-KY::Matongo::Muvumvu","8098","admin3"
"8663","CT-World::AFR::BDI::BI-NG::Marangara::Higiro","6248","admin3"
"8664","CT-World::SEAR::BGD::BD-E::BD-03::DHUPCHANCHIA","13942","admin3"
"8669","CT-World::EMR::IRN::Kordestan::Baneh","1879","admin2"
"8671","CT-World::AFR::ETH::ET-SO::Siti::Afdem","2101","admin3"
"8672","CT-World::AFR::COD::Katanga::Kayamba","2274","admin2"
"8673","CT-World::EMR::SDN::SD-GD::ElRahd","6295","admin2"
"8674","CT-World::EMR::SDN::SD-GD::ElRahd::ElHawat","8421","admin3"
"8675","CT-World::EMR::YEM::Sadah::KitafwaAlBoqee","952","admin2"
"8676","CT-World::AFR::MLI::ML-2::Kati::Sanakoroba::Dialakoroba","1255","admin4"
"8677","CT-World::EMR::YEM::Marib::HaribAlQaramish","5297","admin2"
"8679","CT-World::AFR::AGO::Bie::Nharea","10166","admin2"
"8680","CT-World::AFR::BDI::BI-NG::Marangara::Gicumbi","775","admin3"
"8681","CT-World::AFR::MLI::ML-5::Tenenkou::Tenenkou::Diaka","418","admin4"
"8682","CT-World::AFR::MLI::ML-1::Kayes::Segala::Segala","11093","admin4"
"8683","CT-World::AFR::MLI::ML-5::Koro::Dinangourou::Yoro","6937","admin4"
"8685","CT-World::AFR::SSD::SS-NU::Fashoda","2520","admin2"
"8686","CT-World::AFR::BFA::BF-KAD::Ouagadougou","540","admin2"
"8687","CT-World::AFR::BDI::BI-CA::Cankuzo::Karago","9763","admin3"
"8689","CT-World::EMR::AFG::AF-BAL::ChaharBolak","2252","admin2"
"869","CT-World::AFR::ZWE::ZW-ME::Mutoko","10044","admin2"
"8690","CT-World::AFR::MLI::ML-1::Bafoulabe::Koundian::Diokeli","10761","admin4"
"8691","CT-World::SEAR::BGD::BD-C::Dhaka::TEJGAON","13830","admin3"
